Date,TemperatureMean,TemperatureMax,TemperatureMin,RainSum,RelativeHumidityMean,RelativeHumidityMax,RelativeHumidityMin
2021-08-25,7.5325,11.37,3.42,1.2,80.08032,90.225365,64.82029
2021-08-26,7.1554165,11.87,2.8200002,0.1,83.05537,97.89394,57.964703
2021-08-27,7.955416,13.0199995,3.62,0.0,85.26321,97.594406,63.13957
2021-08-28,11.395,15.32,7.92,2.3,64.12317,88.152336,46.354027
2021-08-29,9.117917,13.72,6.5699997,1.0,79.68364,95.306854,59.714993
2021-08-30,12.009583,15.12,10.47,0.0,63.24049,73.11753,52.684322
2021-08-31,13.792916,17.02,10.57,0.0,63.697315,73.47699,55.73169
2021-09-01,17.499166,21.12,15.62,0.0,56.34171,65.35159,48.301395
2021-09-02,19.980417,22.470001,18.42,0.0,54.489548,64.76301,41.98055
2021-09-03,13.21375,22.42,9.22,35.1,87.326996,97.01567,56.763355
2021-09-04,9.6825,12.12,8.12,15.099999,81.67728,94.37512,67.441795
2021-09-05,9.4366665,10.92,7.17,3.3,81.01053,88.333336,70.77488
2021-09-06,9.83875,14.07,6.3199997,0.0,75.84376,90.44086,53.78157
2021-09-07,10.261666,13.87,6.5699997,0.7,85.734184,97.00398,67.09731
2021-09-08,13.18875,17.320002,10.62,0.0,71.341606,77.46024,58.529026
2021-09-09,14.349167,20.77,7.92,0.0,68.431435,91.181755,42.77001
2021-09-10,14.636666,16.220001,11.82,0.1,61.219563,71.00518,48.715893
2021-09-11,14.440834,20.820002,8.57,1.2,61.09171,79.267136,44.756496
2021-09-12,9.0616665,13.62,5.67,2.7,79.9376,94.94574,50.971077
2021-09-13,7.574167,12.57,2.67,0.5,81.98604,98.5995,57.785618
2021-09-14,8.234584,13.22,3.0700002,0.0,83.04415,100.0,59.375088
2021-09-15,7.934583,15.07,2.42,0.0,82.35615,100.0,47.21402
2021-09-16,10.459583,16.42,5.8199997,0.0,72.377045,90.404205,48.313652
2021-09-17,14.286667,18.320002,8.92,4.9,72.68271,88.4857,53.369507
2021-09-18,9.9887495,14.72,7.37,2.6,65.10884,76.4548,47.005978
2021-09-19,12.134583,15.32,8.67,4.5,70.68357,88.70676,51.75616
2021-09-20,7.1241665,11.67,4.87,4.9,78.84626,90.08837,57.761047
2021-09-21,9.65125,10.87,8.2699995,1.8000001,78.65991,94.43564,57.35442
2021-09-22,11.961666,16.570002,9.22,0.0,83.114174,91.98633,65.023636
2021-09-23,13.490833,18.02,9.7699995,0.0,66.4829,77.74815,56.607056
2021-09-24,10.174167,16.27,3.42,1.7,72.99862,94.16236,51.090164
2021-09-25,7.6158333,10.5199995,4.22,0.6,73.01587,86.01294,58.497936
2021-09-26,8.134583,14.42,1.9699999,0.0,75.78535,97.8863,51.327835
2021-09-27,11.42625,17.02,6.02,0.0,67.00559,82.82689,50.85912
2021-09-28,14.2825,20.87,9.42,3.6,73.32043,95.73461,40.920586
2021-09-29,13.524166,17.720001,11.62,9.0,89.8299,97.71514,69.27321
2021-09-30,14.328334,16.77,12.72,14.8,87.56121,94.915436,74.90155
2021-10-01,14.60125,19.070002,12.32,5.9,87.107704,99.6728,63.027233
2021-10-02,13.497083,16.220001,11.62,1.3000001,90.36445,98.69275,75.174446
2021-10-03,14.372083,20.070002,8.47,2.8,78.6874,88.34946,56.92909
2021-10-04,11.405417,14.97,9.62,1.5,67.639755,79.176186,55.449047
2021-10-05,9.955417,15.67,5.22,0.0,75.424904,93.278015,47.10772
2021-10-06,13.955417,19.17,7.22,2.4,66.689384,89.881966,47.26744
2021-10-07,9.72625,13.42,6.12,0.1,75.824905,92.69083,54.229794
2021-10-08,14.420001,18.17,11.72,0.0,61.77011,68.5294,48.96275
2021-10-09,14.095,21.320002,8.07,5.3,74.60037,92.96265,49.781055
2021-10-10,8.940833,13.32,4.92,1.4,77.53919,95.580315,52.94052
2021-10-11,7.86375,11.7699995,2.77,2.4,78.01841,96.16747,62.26158
2021-10-12,13.203334,18.77,9.17,0.0,70.77085,91.89451,42.829384
2021-10-13,12.517917,17.720001,6.02,16.7,78.53568,93.0017,60.25804
2021-10-14,11.122083,17.02,6.92,2.3999999,79.91773,99.65786,49.056767
2021-10-15,11.330417,14.82,10.07,23.3,83.97271,92.59746,60.588676
2021-10-16,10.2825,14.12,5.17,1.9000001,83.02752,96.58867,68.31996
2021-10-17,12.942917,17.470001,9.17,0.1,66.10349,86.11773,49.445553
2021-10-18,11.192917,17.27,8.07,6.2,86.925026,96.02462,66.04866
2021-10-19,11.365833,15.0199995,6.72,0.4,82.0308,100.0,62.10045
2021-10-20,16.009584,21.42,11.72,0.0,69.84904,89.06562,51.76566
2021-10-21,17.663752,22.720001,11.87,0.2,69.0506,89.629944,51.15219
2021-10-22,16.865833,24.820002,12.22,6.2,80.48402,100.0,50.90971
2021-10-23,10.37625,13.37,7.5699997,3.5,85.950005,93.07164,68.37589
2021-10-24,10.642917,13.2699995,8.47,1.1,71.49113,82.91288,60.404934
2021-10-25,9.080417,13.67,2.87,0.3,73.84597,94.47322,57.063362
2021-10-26,12.638751,18.87,7.0699997,0.0,77.839935,97.652695,56.06472
2021-10-27,18.736668,23.17,12.67,0.4,49.427303,72.58105,38.248215
2021-10-28,19.136667,26.17,11.07,1.3000001,61.38091,77.335,40.46297
2021-10-29,8.955417,13.57,4.37,1.2,70.960686,85.61269,56.407692
2021-10-30,9.6554165,13.7699995,4.52,1.6999999,77.39585,94.275795,50.20216
2021-10-31,12.21375,18.220001,5.97,0.0,78.91212,100.0,54.941402
2021-11-01,15.517917,23.220001,7.27,0.0,71.72494,98.97911,36.86759
2021-11-02,22.313751,26.42,19.470001,0.0,48.90567,58.479317,37.122517
2021-11-03,16.128334,21.070002,12.32,27.8,85.579895,99.03665,60.449665
2021-11-04,13.990833,17.970001,10.82,0.0,82.978584,98.678894,62.155064
2021-11-05,18.90125,23.720001,16.12,0.8,76.367905,93.49713,55.769554
2021-11-06,17.2825,24.42,12.62,8.6,82.715065,97.48017,60.25681
2021-11-07,12.361667,14.67,10.2699995,0.2,74.99164,83.7063,66.438416
2021-11-08,11.155417,15.5199995,5.37,0.0,70.26969,91.6484,51.20035
2021-11-09,14.005417,19.320002,11.17,11.1,73.73391,96.09787,48.120003
2021-11-10,9.4991665,12.97,6.0699997,3.4,82.63119,91.39738,66.602646
2021-11-11,11.857499,15.12,9.57,9.3,74.74139,92.225044,53.326736
2021-11-12,10.665833,12.47,9.62,23.0,91.6228,94.77942,87.83203
2021-11-13,9.13875,12.47,5.47,2.7,76.15472,88.59276,60.12179
2021-11-14,9.9325,13.5199995,6.97,6.4,69.85203,86.25618,54.6057
2021-11-15,8.865833,12.32,5.42,1.9,70.523796,87.55911,51.56352
2021-11-16,10.603333,13.07,8.0199995,0.4,77.87838,93.404434,65.09635
2021-11-17,14.592917,18.77,9.2699995,0.0,65.67089,92.8355,54.781322
2021-11-18,16.865833,23.42,11.67,1.3,66.55895,89.02905,39.513706
2021-11-19,12.872083,17.42,9.87,0.8,72.97616,88.266815,53.47442
2021-11-20,11.303333,16.17,5.92,0.2,72.839806,92.35243,56.910828
2021-11-21,12.5075,16.970001,7.9700003,0.0,81.13023,100.0,58.48001
2021-11-22,16.572084,21.52,11.47,0.0,76.64786,97.38543,59.67703
2021-11-23,19.45125,24.17,15.07,7.4999995,75.969,96.832596,52.586906
2021-11-24,18.253334,25.820002,14.2699995,1.0,83.51395,97.13547,57.226753
2021-11-25,13.524166,16.62,11.72,4.1,84.96383,90.2812,72.57148
2021-11-26,13.92625,18.970001,9.47,0.3,69.84333,84.97757,53.974102
2021-11-27,13.47625,19.52,5.87,0.0,71.5259,98.28672,47.483917
2021-11-28,14.905417,21.62,7.47,0.0,75.917336,97.97306,48.032047
2021-11-29,19.528334,25.87,12.07,0.0,63.284164,92.74987,37.912292
2021-11-30,22.87,28.92,17.220001,0.0,50.14998,70.96144,26.225649
2021-12-01,22.545,29.970001,17.67,0.0,61.349987,92.98421,31.924393
2021-12-02,18.905416,29.970001,11.2699995,12.1,71.083496,94.102234,38.890453
2021-12-03,14.209583,18.92,8.42,0.0,69.00313,83.11929,57.15101
2021-12-04,12.417916,17.27,5.52,0.5,68.28829,87.28949,55.33052
2021-12-05,15.730416,20.02,10.2699995,0.0,68.89176,96.064545,51.157112
2021-12-06,18.6075,25.27,12.62,3.0,68.0765,90.65115,43.920948
2021-12-07,11.611667,14.82,7.52,1.5,75.02915,94.023125,60.252193
2021-12-08,12.857499,15.7699995,10.5199995,3.4,73.3225,94.817406,47.121723
2021-12-09,13.534583,16.070002,11.22,2.2,76.01528,86.045235,63.36964
2021-12-10,13.645,17.42,8.5199995,0.90000004,78.94208,97.99373,59.985012
2021-12-11,14.865833,21.17,7.62,0.0,71.14153,95.982506,49.27958
2021-12-12,19.922083,26.12,12.57,0.0,59.112576,90.39966,34.200695
2021-12-13,20.40125,30.52,13.07,0.0,67.170265,95.20636,30.36415
2021-12-14,17.06375,22.02,12.42,0.2,79.326195,99.34551,61.159744
2021-12-15,14.111667,17.320002,10.5199995,0.4,78.564316,88.323456,68.40171
2021-12-16,14.045001,19.77,6.17,0.0,65.04376,94.28696,36.3815
2021-12-17,24.297083,28.27,21.17,0.1,37.499264,53.4307,29.026451
2021-12-18,19.715834,33.02,12.5199995,3.2,70.14963,97.09448,27.506815
2021-12-19,14.934583,21.67,9.42,6.9,63.143467,80.25529,48.656433
2021-12-20,18.295,26.17,10.92,0.0,69.08616,98.35168,36.833645
2021-12-21,17.92625,24.02,13.67,0.1,68.95641,86.9595,53.56856
2021-12-22,14.47,18.970001,9.92,0.1,71.3559,90.39213,54.974285
2021-12-23,15.15125,20.12,9.7699995,0.0,69.164536,92.54939,50.50139
2021-12-24,19.717916,26.970001,14.0199995,0.0,66.190544,92.18006,33.45869
2021-12-25,16.040834,21.070002,12.92,0.0,65.15537,72.206245,52.82086
2021-12-26,14.53875,17.87,11.97,0.1,60.56844,66.26587,52.86098
2021-12-27,15.430417,22.970001,8.82,0.0,64.49978,92.81077,35.43707
2021-12-28,16.792917,23.52,9.7699995,0.0,71.20171,98.00707,37.97009
2021-12-29,17.23875,25.320002,10.32,0.0,74.43482,100.0,40.316868
2021-12-30,24.749166,33.42,14.97,0.0,48.506283,89.01877,20.294687
2021-12-31,27.57625,35.77,17.570002,0.0,34.801136,67.21613,16.314405
2022-01-01,25.722084,35.219997,18.92,0.0,42.45843,61.826084,20.836828
2022-01-02,20.578333,31.12,14.97,0.0,64.27302,85.7306,30.528828
2022-01-03,17.895,21.220001,15.17,0.0,63.894764,81.33115,48.111355
2022-01-04,20.611668,23.37,17.52,0.2,72.846504,93.862656,53.36374
2022-01-05,21.380417,28.320002,16.320002,2.1,78.27697,99.68387,47.867455
2022-01-06,22.57,29.02,18.67,26.4,74.89912,94.215546,45.524715
2022-01-07,19.499166,24.87,17.070002,29.499998,86.44022,96.892166,69.98273
2022-01-08,16.853334,18.92,15.07,1.3,81.24231,89.58061,72.48438
2022-01-09,17.499166,22.37,12.57,0.0,81.513435,99.02081,60.290813
2022-01-10,22.028334,29.77,16.87,0.2,74.34197,97.51346,36.156178
2022-01-11,21.642916,28.67,14.67,0.0,70.487465,97.13441,40.194237
2022-01-12,22.384584,29.27,16.070002,0.2,68.94476,97.788704,41.149662
2022-01-13,24.87,32.27,17.77,8.2,65.17887,99.059296,31.937492
2022-01-14,22.724167,30.12,18.220001,14.900001,77.36007,98.76026,44.110203
2022-01-15,18.336668,22.67,15.22,0.6,79.1697,91.060165,66.74706
2022-01-16,23.528334,30.820002,17.970001,0.0,57.127075,79.256,32.478123
2022-01-17,17.96375,23.27,15.22,0.1,67.23265,77.560425,54.620132
2022-01-18,17.030416,21.220001,12.67,0.0,66.04316,90.888916,43.67009
2022-01-19,19.024168,27.220001,11.17,0.0,62.534573,94.18877,38.701477
2022-01-20,22.005417,29.12,16.470001,0.0,53.467808,81.921555,29.34553
2022-01-21,23.849167,30.970001,17.070002,0.0,48.55963,78.33651,28.028128
2022-01-22,25.342918,33.219997,18.42,0.0,48.021744,73.849106,24.87084
2022-01-23,26.165834,33.32,19.17,0.0,49.766376,80.68538,26.604652
2022-01-24,27.259583,33.719997,20.62,0.0,47.22282,71.88697,26.361101
2022-01-25,25.784584,33.469997,18.070002,0.0,59.373047,95.68597,26.807585
2022-01-26,28.0575,34.92,22.67,0.4,52.143154,78.11479,25.149525
2022-01-27,27.415834,31.470001,24.37,0.0,53.84251,64.2406,41.09657
2022-01-28,21.261667,33.12,17.570002,42.6,85.14889,96.34453,43.677456
2022-01-29,19.474167,21.92,17.62,0.3,80.811066,96.58483,72.69023
2022-01-30,21.672083,25.67,17.570002,0.8,83.52881,97.81383,66.10768
2022-01-31,25.407501,31.42,20.02,0.0,55.812107,73.33445,38.54448
2022-02-01,17.22625,23.320002,13.72,1.1,61.674862,75.90392,43.961723
2022-02-02,14.395,17.820002,11.5199995,2.5,68.44262,88.25753,49.956978
2022-02-03,14.303333,17.570002,10.37,1.2,72.43825,93.86545,53.9198
2022-02-04,17.147083,22.720001,10.12,0.0,67.666435,98.34134,41.78262
2022-02-05,18.590834,25.17,12.47,0.0,65.98077,92.40838,37.546764
2022-02-06,19.730417,27.070002,12.47,0.0,63.844955,94.248314,36.21516
2022-02-07,20.480417,28.12,12.57,0.0,60.447987,94.87852,27.971695
2022-02-08,22.872084,28.220001,18.470001,1.8000001,42.7794,74.14938,29.748339
2022-02-09,20.709585,30.320002,15.57,0.5,66.86566,93.168976,26.42323
2022-02-10,18.134584,23.52,14.57,0.0,63.10216,74.02157,46.727314
2022-02-11,16.4825,21.720001,11.42,0.0,69.36962,98.35811,43.222374
2022-02-12,21.720001,28.87,15.37,0.0,56.528137,89.89521,29.872665
2022-02-13,24.161667,32.07,16.67,0.0,49.488262,73.10547,25.664774
2022-02-14,22.161667,34.469997,16.17,0.0,69.31461,95.32483,23.977457
2022-02-15,18.90125,24.720001,14.0199995,0.0,73.468605,98.07183,49.255707
2022-02-16,20.615835,26.720001,15.5199995,2.6999998,70.205154,90.49853,47.10317
2022-02-17,17.71375,23.970001,12.12,0.0,65.885185,86.99727,40.05693
2022-02-18,16.040834,20.12,10.22,0.6,61.768368,83.908775,49.676956
2022-02-19,17.303333,23.87,11.22,0.0,66.446434,94.83922,40.000435
2022-02-20,18.890833,28.320002,12.47,0.2,62.876705,83.06004,24.542126
2022-02-21,15.165833,19.720001,10.2699995,0.0,61.873867,89.50528,38.725056
2022-02-22,18.942917,25.02,12.5199995,0.0,68.218895,98.69581,39.92323
2022-02-23,23.897085,32.02,17.42,8.0,64.093544,95.6665,29.00732
2022-02-24,18.9575,24.220001,15.72,3.9,76.514786,87.2047,61.96176
2022-02-25,19.030416,22.52,15.919999,0.0,74.42853,94.39431,54.075092
2022-02-26,20.849167,28.12,14.12,0.6,71.65085,99.6766,41.712517
2022-02-27,20.813751,27.02,16.77,0.4,75.43897,95.035065,43.122063
2022-02-28,20.465834,25.970001,17.52,4.7,83.44553,98.74509,54.07582
2022-03-01,20.299168,23.42,18.12,4.6,88.27401,100.0,64.52865
2022-03-02,21.4825,28.17,15.42,0.0,74.29041,98.41304,38.375706
2022-03-03,22.734583,29.87,16.220001,0.0,66.648735,90.84968,38.584446
2022-03-04,23.113752,30.37,16.470001,34.7,72.52191,96.61554,37.952404
2022-03-05,17.813751,20.62,16.070002,7.5,87.85949,95.96285,75.338036
2022-03-06,16.624166,20.17,12.62,0.6,79.71534,94.56416,66.64885
2022-03-07,18.65125,23.720001,15.5199995,0.9,78.829185,90.80913,59.65141
2022-03-08,16.509584,19.720001,12.97,0.1,69.11768,79.70744,55.892654
2022-03-09,14.892917,20.92,9.87,0.0,66.50997,87.37107,39.56751
2022-03-10,14.730416,19.27,10.47,0.1,76.788925,99.66868,47.295063
2022-03-11,14.203334,19.220001,9.17,0.4,74.344315,91.013115,54.254333
2022-03-12,16.66375,22.320002,11.07,0.0,76.89304,98.68251,56.369938
2022-03-13,20.622084,27.470001,14.2699995,0.8,73.8696,99.0444,40.122383
2022-03-14,20.813751,28.320002,15.07,1.3000001,72.77355,92.541046,39.320614
2022-03-15,19.909584,26.42,17.37,8.3,80.982895,96.287895,50.34892
2022-03-16,19.063751,22.12,16.42,0.5,75.67144,87.68846,63.230083
2022-03-17,20.83875,26.67,17.12,1.1,79.75405,97.51251,49.45344
2022-03-18,16.059584,21.02,11.62,0.2,79.22058,97.71338,63.82981
2022-03-19,20.6825,27.820002,15.0199995,0.0,72.24873,92.54938,44.33389
2022-03-20,18.772085,25.320002,15.22,0.0,84.46128,99.680824,53.88238
2022-03-21,20.567919,29.220001,16.470001,0.8,76.690895,96.24701,38.682247
2022-03-22,16.053333,23.02,11.57,4.1,85.07629,95.16402,66.09056
2022-03-23,14.255417,18.720001,10.5199995,0.1,71.93388,88.92239,50.295376
2022-03-24,14.37625,19.820002,11.0199995,0.0,71.91326,89.28733,48.58446
2022-03-25,14.617917,20.42,9.22,0.0,78.325005,100.0,52.126995
2022-03-26,17.167917,24.52,11.42,0.0,77.166504,96.75385,51.162376
2022-03-27,21.02,26.720001,16.720001,0.0,50.30708,59.81722,32.350002
2022-03-28,17.976252,25.470001,14.32,0.0,79.08158,99.67773,44.850376
2022-03-29,16.955418,22.320002,14.12,0.0,68.42683,79.05536,54.379242
2022-03-30,15.224167,18.87,12.17,0.3,68.67943,87.352135,47.411015
2022-03-31,14.905417,20.27,11.57,0.3,64.05659,76.73859,49.411804
2022-04-01,14.759583,18.77,12.5199995,0.2,67.72865,85.89523,42.169365
2022-04-02,14.292916,16.87,12.0199995,1.6,84.65153,96.4399,72.13953
2022-04-03,14.77625,17.070002,11.5199995,0.6,87.10025,97.06403,74.09066
2022-04-04,13.96375,17.42,8.47,0.2,81.742096,97.33917,65.41489
2022-04-05,14.724167,19.12,12.97,0.0,79.95809,96.780014,49.65735
2022-04-06,14.53875,21.42,9.37,0.2,82.20455,100.0,50.84799
2022-04-07,16.074167,22.820002,11.62,0.3,78.034325,98.03565,45.767826
2022-04-08,18.117918,23.320002,14.37,0.0,76.052536,97.144226,44.256596
2022-04-09,19.522085,24.570002,16.02,0.6,73.04536,86.85661,50.18717
2022-04-10,19.7075,25.070002,14.57,1.0,69.022095,91.41057,45.33209
2022-04-11,13.390834,16.67,10.82,0.1,67.7884,79.267136,50.256157
2022-04-12,12.71375,17.570002,8.22,0.0,69.39702,92.46054,45.21746
2022-04-13,14.084583,21.320002,8.0199995,0.0,78.424446,98.65213,43.698162
2022-04-14,17.961668,23.52,14.42,0.0,61.47565,77.42144,43.14632
2022-04-15,17.040834,24.17,10.12,0.0,71.49666,96.0676,44.052227
2022-04-16,19.98875,25.570002,15.97,0.0,49.829212,57.964207,34.293705
2022-04-17,20.32625,26.12,15.5199995,17.6,61.775265,91.44544,34.01518
2022-04-18,15.278333,16.87,13.7699995,25.8,93.23538,97.77514,86.26261
2022-04-19,11.655417,15.17,8.22,4.3,88.90162,94.95005,79.373055
2022-04-20,12.57,17.320002,7.67,1.2,85.165794,97.3066,65.840256
2022-04-21,11.042916,15.67,5.72,0.4,71.534386,88.532486,54.094604
2022-04-22,11.024166,16.820002,6.42,0.0,77.08988,96.9445,50.64418
2022-04-23,11.647083,16.820002,6.67,0.0,85.68914,100.0,66.83728
2022-04-24,11.397083,18.02,6.8199997,0.0,87.54971,99.660446,60.73337
2022-04-25,13.980416,21.77,7.12,0.0,78.8528,97.96986,50.940804
2022-04-26,16.440834,21.970001,11.12,0.1,77.52801,93.0578,50.14283
2022-04-27,16.309584,19.720001,12.57,0.2,81.21001,94.56208,65.48856
2022-04-28,17.52625,20.37,16.070002,0.1,81.41724,87.41474,65.84063
2022-04-29,16.445,20.570002,11.07,23.5,82.94314,94.60534,70.27931
2022-04-30,12.972083,16.12,10.62,0.1,67.59051,81.14504,50.629044
2022-05-01,14.315833,17.52,11.72,0.0,78.809364,86.11139,68.32585
2022-05-02,14.58875,19.17,10.87,0.0,74.744,85.19543,58.978924
2022-05-03,14.674167,18.470001,11.92,0.0,68.67925,78.68072,54.478123
2022-05-04,9.297083,14.5199995,4.22,1.4000001,82.93679,92.550514,64.78086
2022-05-05,7.5533333,12.17,4.02,1.8000001,83.43985,94.59798,60.96744
2022-05-06,9.9262495,12.42,8.37,1.8000001,70.29994,83.50982,53.38242
2022-05-07,11.215833,14.7699995,9.07,4.7000003,82.676125,93.45752,58.939358
2022-05-08,11.034583,14.5199995,8.17,0.5,88.19495,99.66178,66.34998
2022-05-09,9.5304165,15.62,5.0699997,0.0,84.15092,96.58596,58.346066
2022-05-10,12.117916,17.77,8.37,0.0,85.10482,96.99693,63.875137
2022-05-11,14.11375,18.87,11.67,1.2,85.86733,95.167725,63.608665
2022-05-12,14.224167,17.970001,12.5199995,1.4000001,91.70835,97.73277,76.70863
2022-05-13,15.690834,17.320002,12.97,0.2,90.99676,99.34831,84.16382
2022-05-14,14.580417,16.27,12.72,1.4,87.199585,93.63723,78.47451
2022-05-15,15.022083,19.17,10.87,0.5,69.58871,83.55348,50.232838
2022-05-16,10.65125,14.82,7.37,0.6,77.414696,86.2306,65.966225
2022-05-17,11.353333,14.0199995,8.5199995,0.1,70.56821,82.55835,54.250923
2022-05-18,9.528333,13.57,6.37,0.5,76.40362,91.40729,54.13244
2022-05-19,9.922083,13.72,7.17,0.3,84.200554,94.06231,62.00934
2022-05-20,8.736667,15.0199995,3.77,0.0,85.105644,100.0,56.815186
2022-05-21,9.28875,14.47,5.0699997,0.0,91.09482,100.0,68.62295
2022-05-22,7.42,12.2699995,4.62,0.0,91.93021,99.654564,73.253204
2022-05-23,9.42,18.12,3.77,0.0,86.5607,98.64572,57.978745
2022-05-24,10.967917,18.62,5.77,0.0,77.82836,91.998116,52.001663
2022-05-25,13.584583,18.220001,9.87,6.9,72.53513,89.194954,55.52543
2022-05-26,12.2825,15.32,9.82,11.1,89.246124,97.03191,77.560425
2022-05-27,10.4325,14.82,7.27,0.3,88.524635,97.64437,70.56715
2022-05-28,9.122083,13.47,6.17,0.2,80.42065,91.750694,61.950745
2022-05-29,9.934583,14.17,6.77,0.4,79.5061,90.8792,63.792088
2022-05-30,8.199166,11.17,6.17,8.400001,87.73237,96.638054,75.604675
2022-05-31,6.6324997,9.57,4.8199997,6.5,75.92371,88.03622,59.64522
2022-06-01,7.349167,10.42,2.87,4.8,82.979385,89.9963,74.73494
2022-06-02,8.180417,11.57,5.27,0.1,69.73313,78.98449,52.776737
2022-06-03,8.745,10.97,7.17,1.6,75.23022,87.73125,61.35827
2022-06-04,10.65125,12.47,8.72,6.8,74.74119,86.41829,60.452393
2022-06-05,8.328334,10.57,5.8199997,12.4,83.44416,87.0263,78.679596
2022-06-06,7.9095836,11.57,5.02,4.4,75.74595,90.71389,56.076748
2022-06-07,7.3325,9.67,5.67,1.9,79.96725,88.0182,69.500145
2022-06-08,9.059583,10.5199995,8.17,0.3,79.49696,88.42946,70.38303
2022-06-09,9.049167,10.42,7.77,1.8000001,87.23815,91.492424,82.4704
2022-06-10,8.680417,11.67,5.92,2.4,82.13992,88.38591,76.14633
2022-06-11,10.003333,11.7699995,8.97,1.4,75.66547,81.76431,67.58944
2022-06-12,9.009583,10.17,8.07,5.0,91.31411,96.65385,84.75963
2022-06-13,8.37625,11.42,5.87,0.5,87.80038,97.32032,73.350624
2022-06-14,9.555417,11.57,8.12,9.2,69.402336,76.95067,63.11668
2022-06-15,10.849167,11.97,8.92,17.2,83.88439,89.567894,70.920364
2022-06-16,10.888749,13.2699995,9.47,3.5,93.142914,96.70825,86.20225
2022-06-17,8.00125,12.92,3.92,0.6,91.92795,100.0,75.89571
2022-06-18,7.7720833,14.2699995,3.17,0.2,89.75599,96.88077,69.75115
2022-06-19,10.665833,14.62,8.07,0.0,78.912895,88.42511,64.37508
2022-06-20,12.58875,15.919999,9.72,15.900001,79.44694,91.92222,62.098778
2022-06-21,9.980416,13.42,7.27,3.1,79.830086,87.73125,64.66899
2022-06-22,11.499167,13.37,10.42,0.4,86.934906,91.34758,79.358665
2022-06-23,12.628333,14.47,10.72,1.8000001,78.99003,85.14682,73.97928
2022-06-24,10.31375,14.62,7.47,0.3,80.01179,88.067635,59.451294
2022-06-25,11.259583,13.82,9.07,0.0,75.12237,87.59516,63.106216
2022-06-26,7.7533336,13.07,4.62,5.8,88.10318,93.82779,71.189255
2022-06-27,7.02,10.82,3.37,0.3,87.874596,96.53128,74.00304
2022-06-28,8.111667,11.72,6.0699997,0.0,77.98077,86.09645,65.47199
2022-06-29,7.8491664,10.37,3.62,0.0,79.90552,95.85375,67.51819
2022-06-30,7.767916,12.82,4.02,0.0,88.67694,100.0,65.306465
2022-07-01,8.261666,11.2699995,4.62,0.7,90.03182,99.30377,81.26873
2022-07-02,6.922083,10.62,2.5700002,0.3,88.46287,97.20969,72.701836
2022-07-03,8.27625,11.5199995,5.72,0.0,81.288185,93.61185,63.640392
2022-07-04,8.8116665,11.72,6.72,0.4,87.5382,97.96262,67.12374
2022-07-05,6.4950004,13.17,0.91999996,0.0,86.12565,95.886505,61.880283
2022-07-06,7.92625,14.42,3.7199998,0.0,82.51136,95.59767,55.884495
2022-07-07,9.2804165,11.82,7.67,1.3,79.251976,86.65539,60.073044
2022-07-08,7.7970834,10.2699995,5.62,7.4,89.04831,95.25322,80.39849
2022-07-09,6.9449997,11.32,3.3200002,0.5,92.7497,100.0,75.86402
2022-07-10,8.284583,13.42,5.87,0.0,84.736305,93.702965,76.23397
2022-07-11,8.680417,12.62,5.92,0.0,81.41581,93.0017,62.18027
2022-07-12,7.0325,9.42,4.77,5.2,92.00131,95.613205,86.65539
2022-07-13,6.9825,10.72,3.3200002,4.5,86.563446,94.82901,71.66503
2022-07-14,7.3470836,11.5199995,4.27,0.0,83.672226,91.964005,64.11993
2022-07-15,9.5575,13.2699995,7.62,0.0,74.47964,81.98208,59.181793
2022-07-16,9.43875,11.17,8.17,1.0,71.33052,81.82331,59.806065
2022-07-17,8.255416,12.92,5.42,5.7,80.09385,85.56899,70.85134
2022-07-18,5.699167,9.22,1.9699999,0.7,84.0394,94.45568,69.92894
2022-07-19,4.21375,10.82,-1.13,0.0,82.40319,95.37689,55.735203
2022-07-20,4.0575,11.07,-0.13,0.0,85.887184,94.697624,66.9424
2022-07-21,7.203333,14.0199995,1.37,0.0,82.13717,98.22938,60.18939
2022-07-22,10.578334,16.62,6.17,0.1,73.96145,86.713005,47.537987
2022-07-23,10.745,14.2699995,7.52,5.9,86.1694,94.346695,70.937515
2022-07-24,11.278333,16.42,8.17,0.0,82.4856,92.52661,66.30872
2022-07-25,10.680416,14.87,5.8199997,5.5,83.755905,90.164276,69.86929
2022-07-26,8.8116665,10.72,6.02,1.2,79.18939,89.03152,66.910255
2022-07-27,10.486667,13.72,6.62,2.1,84.37011,95.95406,70.10626
2022-07-28,7.203333,11.7699995,4.02,2.6,87.75291,96.58596,67.13436
2022-07-29,4.96375,11.2699995,0.37,0.0,83.41434,92.67077,61.50263
2022-07-30,9.180417,11.22,6.92,0.3,63.353256,76.78809,56.371967
2022-07-31,9.549167,12.82,5.87,2.6000001,76.78652,89.15084,57.970352
2022-08-01,10.047084,12.7699995,7.52,0.0,77.00321,86.245964,62.864384
2022-08-02,12.0075,14.0199995,9.92,8.8,65.67797,83.67647,50.24214
2022-08-03,14.728333,16.970001,11.57,0.1,65.811775,80.51249,50.98008
2022-08-04,12.415833,16.02,10.42,0.0,66.427345,80.70298,55.123814
2022-08-05,8.953334,11.87,6.27,2.8999999,86.19522,92.774826,71.65508
2022-08-06,8.6866665,12.37,5.3199997,2.2,88.01013,96.26064,68.427345
2022-08-07,8.792916,12.87,5.5699997,0.4,78.863174,91.661285,59.910564
